Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
490,3395,2009/10/29,Not Specified,31,181.17,0.06,Express Air,-59.88,5.38,5.24,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Acco PRESSTEX? Data Binder with Storage Hooks-- Dark Blue-- 14 7/8" X 11",Small Box,0.36,2009/10/31
491,3395,2009/10/29,Not Specified,1,13.16,0.03,Regular Air,-10.29,7.35,5.96,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Paper,1/4 Fold Party Design Invitations & White Envelopes-- 24 8-1/2" X 11" Cards-- 25 Env./Pack,Small Box,0.38,2009/10/31
492,3395,2009/10/29,Not Specified,7,107.88,0.02,Regular Air,25.59,15.57,1.39,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Envelopes,Park Ridge? Embossed Executive Business Envelopes,Small Box,0.38,2009/10/30
493,3395,2009/10/29,Not Specified,29,623.02,0.02,Regular Air,-255.66,20.89,11.52,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Iris? 3-Drawer Stacking Bin-- Black,Small Box,0.83,2009/10/30
2171,15622,2011/8/25,High,34,8581.25,0,Delivery Truck,1464.23,240.98,60.2,Cathy Armstrong,British Columbia,West,Consumer,Furniture,Bookcases,Atlantic Metals Mobile 2-Shelf Bookcases-- Custom Colors,Jumbo Box,0.56,2011/8/26
2172,15622,2011/8/25,High,21,135.99,0.09,Regular Air,-129.24,6.48,9.68,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1993,Small Box,0.36,2011/8/26
3585,25571,2012/8/18,Critical,42,3749,0.08,Regular Air,-1032.13,89.83,35,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Fellowes Officeware? Wire Shelving,Large Box,0.83,2012/8/20
4196,29826,2009/9/24,Critical,9,157.63,0.06,Regular Air,-78.13,17.98,4,Cathy Armstrong,British Columbia,West,Consumer,Technology,Computer Peripherals,Belkin 107-key enhanced keyboard-- USB/PS/2 interface,Small Box,0.79,2009/9/25
4248,30215,2009/2/26,Medium,20,125.84,0.1,Regular Air,18.42,6.88,2,Cathy Hwang,Newfoundland,Atlantic,Home Office,Office Supplies,Paper,Adams Phone Message Book-- 200 Message Capacity-- 8 1/16¡± x 11¡±,Wrap Bag,0.39,2009/2/27
4247,30215,2009/2/26,Medium,23,3637.728,0.06,Regular Air,349.47,195.99,8.99,Cathy Hwang,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,2009/2/28
6880,49056,2009/10/1,High,46,300.07,0.05,Regular Air,-209.58,6.48,8.4,Cathy Hwang,Quebec,Quebec,Home Office,Office Supplies,Paper,Xerox 212,Small Box,0.37,2009/10/3
6881,49056,2009/10/1,High,5,248.3955,0.05,Regular Air,-260.35,55.99,5,Cathy Hwang,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2009/10/1
3718,26565,2009/10/21,Medium,49,21337.27,0.02,Regular Air,7606,419.19,19.99,Cathy Prescott,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,2009/10/22
4999,35588,2010/6/13,Low,32,1727.79,0.1,Delivery Truck,-694.9,58.14,36.61,Cathy Prescott,Ontario,Ontario,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2010/6/15
7379,52611,2011/4/25,Medium,11,24.95,0.09,Regular Air,-5.14,2.18,1.38,Cathy Prescott,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,0.44,2011/4/25
1725,12417,2010/10/24,Critical,19,137.84,0.06,Regular Air,34.31,7.4,1.71,Cathy Prescott,Alberta,West,Corporate,Office Supplies,Paper,It's Hot Message Books with Stickers-- 2 3/4" x 5",Wrap Bag,0.4,2010/10/26
2796,20160,2011/10/22,Low,42,435.24,0.08,Express Air,174.89,10.31,1.79,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Speediset Carbonless Redi-Letter? 7" x 8 1/2",Wrap Bag,0.38,2011/10/24
4524,32193,2010/10/20,Low,4,40.72,0.1,Express Air,-10.25,6.68,6.93,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.37,2010/10/22
4525,32193,2010/10/20,Low,27,113.3,0.02,Regular Air,37.33,3.93,0.99,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Rubber Bands,Staples Vinyl Coated Paper Clips,Wrap Bag,0.39,2010/10/25
7585,54276,2010/2/6,Not Specified,21,756.6,0,Regular Air,299.59,35.44,4.92,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Staples Colored Bar Computer Paper,Small Box,0.38,2010/2/7
8256,59045,2011/2/13,Critical,30,140.24,0.05,Regular Air,32.87,4.55,1.49,Chad Cunningham,Prince Edward Island,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.35,2011/2/15
3978,28390,2012/2/7,High,44,809.77,0.1,Regular Air,83.48,20.28,6.68,Chad McGuire,Quebec,Quebec,Small Business,Furniture,Office Furnishings,Seth Thomas 8 1/2" Cubicle Clock,Small Box,0.53,2012/2/9
4494,32001,2011/10/28,Low,22,494.84,0.07,Regular Air,205.13,22.23,3.63,Chad McGuire,Quebec,Quebec,Small Business,Furniture,Office Furnishings,Executive Impressions 14" Contract Wall Clock,Small Pack,0.52,2011/11/2
4495,32001,2011/10/28,Low,11,3443.21,0,Regular Air,794.2,300.98,13.99,Chad McGuire,Quebec,Quebec,Small Business,Technology,Office Machines,Polycom VoiceStation 100,Medium Box,0.39,2011/10/30
5077,36161,2010/1/16,Critical,6,29.19,0.03,Regular Air,0.65,4.49,1.49,Chad McGuire,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Avery Non-Stick Binders,Small Box,0.39,2010/1/17
7726,55361,2011/3/23,Not Specified,22,51.39,0.06,Express Air,-64.37,1.76,4.86,Chad McGuire,Quebec,Quebec,Small Business,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41,2011/3/24
7727,55361,2011/3/23,Not Specified,31,293.52,0.08,Regular Air,-116.66,9.38,7.28,Chad McGuire,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,Staples File Caddy,Small Box,0.57,2011/3/24
919,6596,2011/7/21,Low,36,18028.07,0.02,Delivery Truck,8157.7,500.98,28.14,Chad Sievert,Nova Scotia,Atlantic,Corporate,Technology,Office Machines,Hewlett-Packard cp1700 [D-- PS] Series Color Inkjet Printers,Jumbo Drum,0.38,2011/7/26
1353,9861,2012/10/28,Low,47,706.68,0.1,Regular Air,6.6,15.94,5.45,Chad Sievert,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,2012/11/1
1364,9923,2009/10/5,High,27,63.71,0.01,Regular Air,-96.03,2.08,5.33,Chad Sievert,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,Eldon? Wave Desk Accessories,Small Box,0.43,2009/10/5
1365,9923,2009/10/5,High,14,5388.8,0.03,Delivery Truck,-115.08,370.98,99,Chad Sievert,Nova Scotia,Atlantic,Corporate,Office Supplies,Storage & Organization,Sauder Facets Collection Locker/File Cabinet-- Sky Alder Finish,Jumbo Drum,0.65,2009/10/6
1366,9925,2012/1/30,Critical,43,1751.68,0.1,Express Air,771.83,41.94,2.99,Chad Sievert,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Avery Trapezoid Extra Heavy Duty 4" Binders,Small Box,0.35,2012/2/2
1367,9925,2012/1/30,Critical,17,86.47,0.07,Regular Air,-9.35,5.28,2.99,Chad Sievert,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 1" Hanging DublLock? Ring Binders,Small Box,0.37,2012/2/1
1368,9925,2012/1/30,Critical,31,684.5,0.02,Regular Air,-27.99,21.38,8.99,Chad Sievert,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,2012/2/1
5437,38625,2010/11/17,Not Specified,28,2752,0.06,Express Air,336.47,99.99,19.99,Chad Sievert,British Columbia,West,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,2010/11/19
5438,38625,2010/11/17,Not Specified,12,72.82,0.02,Regular Air,5.03,5.98,2.5,Chad Sievert,British Columbia,West,Corporate,Office Supplies,Envelopes,Wausau Papers Astrobrights? Colored Envelopes,Small Box,0.36,2010/11/19
7009,50048,2010/1/18,High,14,35.48,0.09,Regular Air,-9.19,2.58,1.3,Chad Sievert,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,DIXON Oriole? Pencils,Wrap Bag,0.59,2010/1/20
7010,50048,2010/1/18,High,1,15,0.05,Regular Air,-11.02,6.84,8.37,Chad Sievert,Manitoba,Prarie,Corporate,Office Supplies,Scissors-- Rulers and Trimmers,Acme Design Line 8" Stainless Steel Bent Scissors w/Champagne Handles-- 3-1/8" Cut,Small Pack,0.58,2010/1/20
444,3008,2011/11/7,Medium,41,6831.72,0.01,Regular Air,3081.02,162.93,19.99,Charles Crestani,Yukon,Yukon,Consumer,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,2011/11/8
1086,8001,2010/11/19,High,15,37.7,0.1,Regular Air,-81.08,2.18,7.09,Charles Crestani,Yukon,Yukon,Consumer,Office Supplies,Paper,Ampad? Evidence? Wirebond Steno Books-- 6" x 9",Wrap Bag,0.38,2010/11/21
1087,8001,2010/11/19,High,47,1059.72,0.01,Regular Air,112.22,20.98,5.42,Charles Crestani,Yukon,Yukon,Consumer,Office Supplies,Storage & Organization,Acco Perma? 3000 Stacking Storage Drawers,Small Box,0.66,2010/11/21
1539,11077,2009/3/20,Low,30,4620.05,0.06,Delivery Truck,-229.68,160.98,35.02,Charles Crestani,Yukon,Yukon,Consumer,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,0.72,2009/3/24
2417,17542,2010/8/31,Low,37,105.99,0.01,Regular Air,43.37,2.88,0.5,Charles Crestani,Yukon,Yukon,Consumer,Office Supplies,Labels,Avery 49,Small Box,0.36,2010/9/2
2703,19556,2010/12/30,Not Specified,45,5785.59,0.07,Delivery Truck,-423.77,130.98,30,Charles Crestani,Yukon,Yukon,Consumer,Furniture,Chairs & Chairmats,Office Star - Contemporary Task Swivel chair with 2-way adjustable arms-- Plum,Jumbo Drum,0.78,2011/1/16
2704,19556,2010/12/30,Not Specified,22,1131.93,0.09,Regular Air,469.69,55.98,4.86,Charles Crestani,Yukon,Yukon,Consumer,Office Supplies,Paper,Xerox 1908,Small Box,0.36,2011/1/10
2705,19556,2010/12/30,Not Specified,35,3238.143,0.08,Regular Air,727.36,115.99,4.23,Charles Crestani,Yukon,Yukon,Consumer,Technology,Telephones and Communication,282,Small Box,0.56,2011/1/27
5850,41539,2011/5/3,High,24,41.85,0.04,Express Air,-8.44,1.6,1.29,Charles Crestani,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent? Highlighters,Wrap Bag,0.42,2011/5/5
5851,41539,2011/5/3,High,41,2303.7125,0.04,Regular Air,398.22,65.99,8.99,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,2011/5/4
6387,45380,2009/4/30,Critical,34,1912.9845,0.06,Express Air,288.09,65.99,8.8,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,6120,Small Box,0.58,2009/5/1
6388,45380,2009/4/30,Critical,24,4170.865,0,Express Air,1030.51,195.99,4.2,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,KH 688,Small Box,0.57,2009/5/2
6426,45671,2011/6/12,Low,13,126.68,0.05,Regular Air,7,9.77,6.02,Charles Crestani,British Columbia,West,Consumer,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,2011/6/19
7292,52003,2012/2/18,Low,11,1884.208,0.04,Delivery Truck,-776.72,212.6,110.2,Charles Crestani,British Columbia,West,Consumer,Furniture,Tables,Bush Advantage Collection? Round Conference Table,Jumbo Box,0.73,2012/2/25
7293,52003,2012/2/18,Low,2,93.3385,0.1,Regular Air,-300.39,55.99,5,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,2012/2/18
7893,56452,2009/2/14,Not Specified,34,6686.344,0,Delivery Truck,1192.04,236.97,59.24,Charles Crestani,British Columbia,West,Consumer,Furniture,Tables,Chromcraft Rectangular Conference Tables,Jumbo Box,0.61,2009/2/15
3641,26023,2010/8/20,High,49,120.77,0.03,Regular Air,19.86,2.47,1.02,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Staples Paper Clips,Wrap Bag,0.38,2010/8/21
3929,28003,2011/3/19,Critical,31,157.79,0.09,Regular Air,-95.92,4.98,6.07,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1897,Small Box,0.36,2011/3/21
4305,30658,2011/3/26,Medium,35,17387.65,0.08,Regular Air,6907.61,499.99,24.49,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2011/3/27
4306,30658,2011/3/26,Medium,44,6040.22,0.05,Regular Air,-942.5,138.14,35,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,SAFCO Commercial Wire Shelving-- Black,Large Box,,2011/3/28
4346,30947,2010/7/14,Low,17,691.59,0.03,Regular Air,261.24,41.94,2.99,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Avery Trapezoid Extra Heavy Duty 4" Binders,Small Box,0.35,2010/7/18
4347,30947,2010/7/14,Low,45,345.2,0.01,Regular Air,183.53,7.31,0.49,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,2010/7/18
6692,47620,2012/6/26,Low,27,302.2,0.04,Regular Air,20.27,10.98,3.37,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Scissors-- Rulers and Trimmers,Fiskars? Softgrip Scissors,Small Pack,0.57,2012/7/5
2021,14406,2010/3/8,Medium,37,5610.84,0.07,Regular Air,2366.51,150.98,13.99,Charles Sheldon,Nova Scotia,Atlantic,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,2010/3/10
2022,14406,2010/3/8,Medium,20,455.34,0.06,Delivery Truck,-932.55,20.98,53.03,Charles Sheldon,Nova Scotia,Atlantic,Corporate,Office Supplies,Storage & Organization,Tennsco Lockers-- Gray,Jumbo Drum,0.78,2010/3/10
2023,14406,2010/3/8,Medium,35,2329.646,0.1,Express Air,-310.24,85.99,0.99,Charles Sheldon,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,2010/3/10
2952,21379,2011/1/14,High,35,5428.49,0.05,Delivery Truck,-1046.78,150.89,60.2,Charles Sheldon,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,Global Leather & Oak Executive Chair-- Burgundy,Jumbo Drum,0.77,2011/1/16
6867,48931,2009/6/17,Low,33,750.66,0,Regular Air,120.05,20.95,4,Charles Sheldon,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Fellowes Basic 104-Key Keyboard-- Platinum,Small Box,0.6,2009/6/24
6868,48931,2009/6/17,Low,8,254.32,0.01,Regular Air,-117.39,30.98,6.5,Charles Sheldon,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,2009/6/19
6869,48931,2009/6/17,Low,42,2149.37,0.03,Regular Air,217.87,51.75,19.99,Charles Sheldon,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock,Small Box,0.55,2009/6/22
3760,26854,2009/6/21,Not Specified,1,34.11,0.02,Regular Air,-12.95,25.38,8.99,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,Executive Impressions 13" Chairman Wall Clock,Small Pack,0.5,2009/6/22
4929,35047,2010/6/9,Medium,31,148.17,0,Regular Air,-7.06,4.71,0.7,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85,2010/6/11
5154,36707,2009/11/29,Medium,47,181.78,0.02,Regular Air,71.56,3.78,0.71,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,2009/11/30
5805,41184,2011/9/22,High,7,120.03,0.02,Regular Air,-56.06,15.7,11.25,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,2011/9/24
6439,45766,2010/5/7,High,37,2522.21,0,Regular Air,1026.07,63.94,14.48,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,Howard Miller 16" Diameter Gallery Wall Clock,Small Box,0.46,2010/5/9
6440,45766,2010/5/7,High,28,4181.82,0.01,Regular Air,1765.48,140.99,13.99,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Canon MP100DHII Printing Calculator,Medium Box,0.37,2010/5/8
5433,38598,2009/8/15,Low,17,14665.15,0.04,Delivery Truck,2860.31,880.98,44.55,Chloris Kastensmidt,Alberta,West,Consumer,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase-- Royale Cherry Finish,Jumbo Box,0.62,2009/8/19
5434,38598,2009/8/15,Low,24,324.97,0.07,Regular Air,113.98,13.4,4.95,Chloris Kastensmidt,Alberta,West,Consumer,Furniture,Office Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Small Pack,0.37,2009/8/20
5435,38598,2009/8/15,Low,27,451.52,0.01,Regular Air,-70.52,15.99,11.28,Chloris Kastensmidt,Alberta,West,Consumer,Technology,Office Machines,210 Trimline Phone-- White,Medium Box,0.38,2009/8/22
6199,43909,2009/1/7,High,46,737.25,0.08,Regular Air,-199.13,15.99,13.18,Chloris Kastensmidt,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC Pre-Punched Binding Paper-- Plastic-- White-- 8-1/2" x 11",Small Box,0.37,2009/1/8
6206,43972,2010/3/16,Low,12,714.391,0,Regular Air,-62.33,65.99,8.99,Chris Cortes,Newfoundland,Atlantic,Consumer,Technology,Telephones and Communication,8260,Small Box,0.58,2010/3/18
2874,20711,2009/1/19,Critical,5,98.66,0.1,Regular Air,-19.52,18.97,9.03,Chris Cortes,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,2009/1/21
5624,39842,2010/12/19,Medium,38,1554.21,0.08,Express Air,114.45,41.32,8.66,Chris Cortes,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,Deflect-o EconoMat Studded-- No Bevel Mat for Low Pile Carpeting,Medium Box,0.76,2010/12/19
5625,39842,2010/12/19,Medium,22,1295.502,0.01,Express Air,224.86,65.99,3.99,Chris Cortes,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2010/12/20
2875,20711,2009/1/19,Critical,18,2215.96,0,Delivery Truck,-101.66,119.99,56.14,Chris Cortes,Ontario,Ontario,Consumer,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2009/1/20
6546,46534,2012/10/3,High,13,1341.31,0.05,Regular Air,5.55,99.99,19.99,Chris Cortes,Ontario,Ontario,Consumer,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,2012/10/5
7055,50337,2009/4/16,Not Specified,37,122.99,0,Express Air,21.48,2.78,1.49,Chris Cortes,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Wilson Jones Suede Grain Vinyl Binders,Small Box,0.36,2009/4/17
7056,50337,2009/4/16,Not Specified,6,14734.71,0.1,Delivery Truck,-3798.01,2550.14,29.7,Chris Cortes,British Columbia,West,Consumer,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,Jumbo Drum,0.57,2009/4/18
3625,25889,2010/6/8,Low,23,321.63,0.04,Regular Air,73.7,14.34,5,Chris McAfee,Yukon,Yukon,Consumer,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,2010/6/10
5014,35780,2011/1/17,Medium,6,28.55,0.01,Regular Air,-4.5,4.28,1.6,Chris McAfee,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 320,Wrap Bag,0.58,2011/1/19
6268,44386,2012/4/9,Medium,27,129.06,0.1,Regular Air,-75.13,4.91,4.97,Chris Selesnick,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Pressboard Covers with Storage Hooks-- 9 1/2" x 11"-- Light Blue,Small Box,0.38,2012/4/11
6269,44386,2012/4/9,Medium,43,1236.64,0.01,Regular Air,518.81,28.48,1.99,Chris Selesnick,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Memorex 4.7GB DVD+RW-- 3/Pack,Small Pack,0.4,2012/4/11
2285,16454,2012/5/11,Medium,12,94.39,0.04,Regular Air,-29.49,7.1,6.05,Chris Selesnick,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Hanging View Binder-- White-- 1",Small Box,0.39,2012/5/11
2512,18244,2011/2/11,Critical,1,172.34,0,Regular Air,-73.22,140.81,24.49,Chris Selesnick,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,2011/2/13
5487,38947,2009/11/29,Critical,20,307.46,0.02,Regular Air,4.91,14.58,7.4,Chris Selesnick,Ontario,Ontario,Home Office,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.48,2009/12/1
5643,39909,2011/2/24,Low,50,7778.758,0,Regular Air,2547.3,175.99,4.99,Chris Selesnick,Ontario,Ontario,Home Office,Technology,Telephones and Communication,5165,Small Box,0.59,2011/3/4
667,4674,2009/4/18,Critical,23,3041.33,0.02,Delivery Truck,-260.41,130.98,30,Christina Anderson,Saskachewan,Prarie,Corporate,Furniture,Chairs & Chairmats,Office Star - Contemporary Task Swivel chair with 2-way adjustable arms-- Plum,Jumbo Drum,0.78,2009/4/19
3086,22147,2009/1/16,Low,37,832.14,0.04,Regular Air,175.07,22.72,8.99,Christina Anderson,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,Executive Impressions 14" Two-Color Numerals Wall Clock,Small Pack,0.44,2009/1/20
3822,27265,2012/5/6,Critical,49,14981.74,0.02,Regular Air,-1791.5,299.99,11.64,Christina Anderson,Saskachewan,Prarie,Corporate,Technology,Copiers and Fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Large Box,0.5,2012/5/6
3823,27265,2012/5/6,Critical,36,5587.2,0.05,Express Air,2254.16,162.93,19.99,Christina Anderson,Saskachewan,Prarie,Corporate,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,2012/5/7
3824,27265,2012/5/6,Critical,49,401.39,0.03,Express Air,161.95,8.34,0.96,Christina Anderson,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,2012/5/8
4270,30375,2012/5/3,Low,20,71.45,0.03,Regular Air,-92.95,3.36,6.27,Christina Anderson,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,2012/5/7
6776,48257,2009/4/22,Low,45,221.06,0.02,Regular Air,-124.28,4.57,5.42,Christina Anderson,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Newell? 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Small Box,0.37,2009/4/26
6882,49059,2009/9/20,Medium,48,128,0.09,Regular Air,45.51,2.89,0.5,Christina DeMoss,British Columbia,West,Home Office,Office Supplies,Labels,Avery 498,Small Box,0.38,2009/9/22
6883,49059,2009/9/20,Medium,5,252.66,0.02,Regular Air,32.86,48.91,5.81,Christina DeMoss,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1891,Small Box,0.38,2009/9/21
7534,53863,2010/6/3,High,46,7807.45,0.02,Express Air,1660.15,161.55,19.99,Christina DeMoss,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer? Files,Small Box,0.66,2010/6/6
8184,58500,2011/2/14,Low,17,1529.014,0.07,Regular Air,14.01,110.99,8.99,Christina DeMoss,British Columbia,West,Home Office,Technology,Telephones and Communication,LX 677,Small Box,0.57,2011/2/14
581,3970,2012/3/26,Medium,39,1032.97,0.07,Regular Air,397.15,28.48,1.99,Christina DeMoss,New Brunswick,Atlantic,Home Office,Technology,Computer Peripherals,Memorex 4.7GB DVD+RW-- 3/Pack,Small Pack,0.4,2012/3/28
582,3970,2012/3/26,Medium,13,324.83,0.05,Delivery Truck,-426.54,20.98,45,Christina DeMoss,New Brunswick,Atlantic,Home Office,Office Supplies,Storage & Organization,Tennsco Lockers-- Sand,Jumbo Drum,0.61,2012/3/27
808,5828,2009/3/5,Low,21,6005.21,0.08,Delivery Truck,-450.7,296.18,54.12,Christina DeMoss,New Brunswick,Atlantic,Home Office,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,2009/3/12
485,3362,2011/7/28,Low,40,1699.52,0.04,Regular Air,734.75,40.98,1.99,Christina Vanderzanden,British Columbia,West,Small Business,Technology,Computer Peripherals,Imation Printable White 80 Minute CD-R Spindle-- 50/Pack,Small Pack,0.44,2011/8/1
486,3362,2011/7/28,Low,50,760.85,0.03,Regular Air,-109.1,15.14,4.53,Christina Vanderzanden,British Columbia,West,Small Business,Office Supplies,Storage & Organization,Eldon? Gobal File Keepers,Small Box,0.81,2011/8/6
1122,8227,2010/1/10,Not Specified,32,162.25,0.05,Express Air,-43.21,4.77,2.39,Christina Vanderzanden,British Columbia,West,Small Business,Technology,Computer Peripherals,Imation Primaris 3.5" 2HD Unformatted Diskettes-- 10/Pack,Small Pack,0.72,2010/1/11
1423,10310,2009/2/5,Low,48,139.86,0.07,Regular Air,9.59,2.88,1.01,Christina Vanderzanden,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Sanford Colorific Colored Pencils-- 12/Box,Wrap Bag,0.55,2009/2/9
1424,10310,2009/2/5,Low,6,926.585,0.1,Regular Air,-655.42,195.99,3.99,Christina Vanderzanden,British Columbia,West,Small Business,Technology,Telephones and Communication,R380,Small Box,0.58,2009/2/12
1626,11776,2012/2/24,Low,40,57.24,0.04,Express Air,-14.1,1.26,0.7,Christina Vanderzanden,British Columbia,West,Small Business,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,2012/2/24
